Action Performed,Connection Classification,Priority,Date-Time,Source IP,Source Port,Destination IP,Destination Port,Protocol,TimeToLive,TypeOfService,DataGram Length,All Flags,Seq, Ack, Win, TCP length, TCP Options, NOP NOP TS, MSS, NOP WS, SackOK TS
 TCP Timestamp is outside of PAWS window  ,0,3,1573238029,154.241.88.201,443,10.1.60.203,51733,TCP,64,0x0 ,52,***A***F ,0x2E18FAEA ,0x8040D8EF ,0x8D ,32.0,3.0,68852104 50099250 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573238029,10.1.60.203,51733,154.241.88.201,443,TCP,63,0x0 ,52,***A**** ,0x8040D8EF ,0x2E18FAEA ,0x1FDC ,32.0,3.0,50099257 68852104 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573238029,10.1.60.203,51733,154.241.88.201,443,TCP,63,0x0 ,52,***A**** ,0x8040D8EF ,0x2E18FAEB ,0x1FDC ,32.0,3.0,50099257 68852104 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573238029,10.1.60.203,51733,154.241.88.201,443,TCP,63,0x0 ,89,***AP*** ,0x8040D8EF ,0x2E18FAEB ,0x2086 ,32.0,3.0,50099257 68852104 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573238029,10.1.60.203,51733,154.241.88.201,443,TCP,63,0x0 ,52,***A***F ,0x8040D914 ,0x2E18FAEB ,0x2086 ,32.0,3.0,50099258 68852104 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573238029,154.241.88.201,443,10.1.60.203,51733,TCP,64,0x0 ,52,***A**** ,0x2E18FAEB ,0x8040D915 ,0x8D ,32.0,3.0,68852110 50099257 ,0,0,0
 Data sent on stream not accepting data  ,0,3,1573238030,10.1.10.10,25,7.204.241.161,51135,TCP,125,0x0 ,116,***AP**F ,0x3D132B1B ,0x2854EF45 ,0xFEB1 ,32.0,3.0,11083531 116170 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573238232,3.75.190.181,59012,180.242.137.181,5222,TCP,63,0x0 ,69,***AP*** ,0xEDDAADF2 ,0x35FFC09A ,0x2086 ,32.0,3.0,72119029 2030760111 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573238233,154.241.88.201,80,3.75.190.181,60384,TCP,63,0x0 ,455,***AP*** ,0xEE139A9F ,0x374ED21D ,0x5B ,32.0,3.0,69057122 72119272 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573238395,10.2.195.248,36231,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0xF62D0A22 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 Data sent on stream not accepting data  ,0,3,1573239096,7.204.241.161,993,31.154.241.1,1386,TCP,63,0x0 ,77,***AP*** ,0x22248788 ,0xFC082670 ,0xFFFF ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573239799,10.1.60.203,53267,180.242.137.181,5222,TCP,63,0x0 ,48,******S* ,0xE6FA4A32 ,0x0 ,0xFFFF ,28.0,3.0,0,1460,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573239813,10.1.60.203,56456,154.241.88.201,80,TCP,63,0x0 ,48,******S* ,0xE706FE0B ,0x0 ,0xFFFF ,28.0,3.0,0,1460,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573239823,10.1.60.203,52355,7.204.241.161,25,TCP,63,0x0 ,48,******S* ,0x5E715311 ,0x0 ,0xFFFF ,28.0,3.0,0,1460,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573239829,10.1.60.203,54113,154.241.88.201,443,TCP,63,0x0 ,48,******S* ,0x5B7185CB ,0x0 ,0xFFFF ,28.0,3.0,0,1460,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573239905,10.2.195.248,49001,7.204.241.161,25,TCP,61,0x0 ,40,*****R** ,0xCA244C2D ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573239905,10.2.195.248,49002,7.204.241.161,25,TCP,61,0x0 ,40,*****R** ,0xCA244C2E ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573239905,10.2.195.248,49003,7.204.241.161,25,TCP,61,0x0 ,40,*****R** ,0xCA244C2F ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573239906,10.2.195.248,49004,7.204.241.161,25,TCP,61,0x0 ,40,*****R** ,0xCA244C30 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573239906,10.2.195.248,49005,7.204.241.161,25,TCP,61,0x0 ,40,*****R** ,0xCA244C31 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573239908,10.2.195.248,49001,7.204.241.161,25,TCP,61,0x0 ,40,*****R** ,0xE45A1261 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573239908,10.2.195.248,49002,7.204.241.161,25,TCP,61,0x0 ,40,*****R** ,0xE45A1262 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573239908,10.2.195.248,49003,7.204.241.161,25,TCP,61,0x0 ,40,*****R** ,0xE45A1263 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573239908,10.2.195.248,49004,7.204.241.161,25,TCP,61,0x0 ,40,*****R** ,0xE45A1264 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573239908,10.2.195.248,49005,7.204.241.161,25,TCP,61,0x0 ,40,*****R** ,0xE45A1265 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573239908,10.2.195.248,49006,7.204.241.161,25,TCP,61,0x0 ,40,*****R** ,0xE45A1266 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240058,10.1.60.253,56689,154.241.88.201,443,TCP,63,0x0 ,40,***A**** ,0xF622BC94 ,0xA01BD4BC ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240060,10.2.195.248,33759,7.204.241.161,25,TCP,61,0x0 ,40,*****R** ,0x120DCFC6 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240060,10.2.195.248,33759,7.204.241.161,25,TCP,61,0x0 ,40,*****R** ,0x120DCFC6 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240082,10.2.195.248,38405,7.204.241.161,25,TCP,61,0x0 ,40,*****R** ,0x2409D009 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240089,10.2.195.248,51242,7.204.241.161,25,TCP,61,0x0 ,40,*****R** ,0x12F36D97 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 ET SCAN NMAP -f -sS  ,1,2,1573240113,10.2.195.248,27460,7.204.241.161,25,TCP,1,0x0 ,40,******S* ,0x4 ,0x0 ,0x800 ,20.0,0.0,0,0,0,0
 ET SCAN NMAP -sS  ,1,2,1573240113,10.2.195.248,27460,7.204.241.161,25,TCP,1,0x0 ,40,******S* ,0x4 ,0x0 ,0x800 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240113,10.2.195.248,6164,7.204.241.161,25,TCP,61,0x0 ,40,*****R** ,0x53CF3665 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240121,10.2.195.248,18953,7.204.241.161,25,TCP,61,0x0 ,40,*****R** ,0x2FD63AC2 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 Data sent on stream after TCP Reset  ,0,3,1573240131,31.154.241.11,1695,154.241.88.201,443,TCP,127,0x0 ,77,***AP*** ,0xB28A3996 ,0xE3FEE842 ,0xFFFF ,20.0,0.0,0,0,0,0
 Data sent on stream after TCP Reset  ,0,3,1573240131,31.154.241.11,1696,154.241.88.201,443,TCP,127,0x0 ,77,***AP*** ,0x4DFAA61 ,0xE4D357E6 ,0xFC48 ,20.0,0.0,0,0,0,0
 Data sent on stream after TCP Reset  ,0,3,1573240131,31.154.241.11,1697,154.241.88.201,443,TCP,127,0x0 ,77,***AP*** ,0xB8BD0E00 ,0xE44D4121 ,0xFFFF ,20.0,0.0,0,0,0,0
 Data sent on stream after TCP Reset  ,0,3,1573240131,31.154.241.11,1698,154.241.88.201,443,TCP,127,0x0 ,77,***AP*** ,0xCAE8FC1F ,0xE45C5791 ,0xFB40 ,20.0,0.0,0,0,0,0
 Data sent on stream after TCP Reset  ,0,3,1573240132,31.154.241.11,1699,154.241.88.201,443,TCP,127,0x0 ,77,***AP*** ,0x4F100B79 ,0xE4BF7299 ,0xFFFF ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240160,10.2.200.238,39082,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0x4C481D8D ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240163,10.2.200.238,39083,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0x4D272102 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240173,10.2.200.238,39085,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0x4F91905B ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240173,10.2.200.238,39085,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0x4F919062 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240596,10.1.60.203,61250,154.241.88.201,443,TCP,63,0x0 ,60,******S* ,0xDB51E6C0 ,0x0 ,0xFFFF ,40.0,5.0,0,1460,3,52674722 0 
 TCP Timestamp is outside of PAWS window  ,0,3,1573240596,154.241.88.201,443,10.1.60.203,61250,TCP,64,0x0 ,60,***A**S* ,0x9A324699 ,0xDB51E6C1 ,0x16A0 ,40.0,5.0,0,1460,6,71432268 52674722 
 TCP Timestamp is outside of PAWS window  ,0,3,1573240596,10.1.60.203,61250,154.241.88.201,443,TCP,63,0x0 ,52,***A**** ,0xDB51E6C1 ,0x9A32469A ,0x2086 ,32.0,3.0,52674723 71432268 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240596,10.1.60.203,61250,154.241.88.201,443,TCP,63,0x0 ,188,***AP*** ,0xDB51E6C1 ,0x9A32469A ,0x2086 ,32.0,3.0,52674726 71432268 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240596,154.241.88.201,443,10.1.60.203,61250,TCP,64,0x0 ,52,***A**** ,0x9A32469A ,0xDB51E749 ,0x6C ,32.0,3.0,71432272 52674726 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240596,154.241.88.201,443,10.1.60.203,61250,TCP,64,0x0 ,149,***AP*** ,0x9A324C42 ,0xDB51E749 ,0x6C ,32.0,3.0,71432275 52674726 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240596,10.1.60.203,61250,154.241.88.201,443,TCP,63,0x0 ,52,***A**** ,0xDB51E749 ,0x9A324CA3 ,0x1FC4 ,32.0,3.0,52674738 71432275 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240596,10.1.60.203,61250,154.241.88.201,443,TCP,63,0x0 ,250,***AP*** ,0xDB51E749 ,0x9A324CA3 ,0x2086 ,32.0,3.0,52674748 71432275 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240596,154.241.88.201,443,10.1.60.203,61250,TCP,64,0x0 ,111,***AP*** ,0x9A324CA3 ,0xDB51E80F ,0x7C ,32.0,3.0,71432305 52674748 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240596,10.1.60.203,61250,154.241.88.201,443,TCP,63,0x0 ,238,***AP*** ,0xDB51E80F ,0x9A324CDE ,0x2086 ,32.0,3.0,52674764 71432305 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240596,154.241.88.201,443,10.1.60.203,61250,TCP,64,0x0 ,1373,***AP*** ,0x9A324CDE ,0xDB51E8C9 ,0x8D ,32.0,3.0,71432310 52674764 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240596,154.241.88.201,443,10.1.60.203,61250,TCP,64,0x0 ,89,***AP*** ,0x9A325207 ,0xDB51E8C9 ,0x8D ,32.0,3.0,71432310 52674764 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240596,154.241.88.201,443,10.1.60.203,61250,TCP,64,0x0 ,52,***A***F ,0x9A32522C ,0xDB51E8C9 ,0x8D ,32.0,3.0,71432311 52674764 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240596,10.1.60.203,61250,154.241.88.201,443,TCP,63,0x0 ,52,***A**** ,0xDB51E8C9 ,0x9A32522C ,0x207C ,32.0,3.0,52674771 71432310 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240596,10.1.60.203,61250,154.241.88.201,443,TCP,63,0x0 ,52,***A**** ,0xDB51E8C9 ,0x9A32522D ,0x2081 ,32.0,3.0,52674771 71432311 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240596,10.1.60.203,61250,154.241.88.201,443,TCP,63,0x0 ,89,***AP*** ,0xDB51E8C9 ,0x9A32522D ,0x2086 ,32.0,3.0,52674771 71432311 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240596,10.1.60.203,61250,154.241.88.201,443,TCP,63,0x0 ,52,***A***F ,0xDB51E8EE ,0x9A32522D ,0x2086 ,32.0,3.0,52674771 71432311 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240596,154.241.88.201,443,10.1.60.203,61250,TCP,64,0x0 ,52,***A**** ,0x9A32522D ,0xDB51E8EF ,0x8D ,32.0,3.0,71432313 52674771 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240867,10.2.195.248,47967,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0x83133F6 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240868,10.2.195.248,47968,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0x8E1A6BE ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240872,10.2.195.248,47969,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0xD35AB4F ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240874,10.2.195.248,47970,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0xE8612D8 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240895,10.2.195.248,47976,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0x22707556 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573240917,10.2.195.248,47982,154.241.88.201,443,TCP,61,0x0 ,40,*****R** ,0x36C1ABDE ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241117,7.204.241.161,57406,10.1.10.10,25,TCP,64,0x0 ,40,*****R** ,0x53086773 ,0x0 ,0x0 ,20.0,0.0,0,0,0,0
 Data sent on stream not accepting data  ,0,3,1573241121,10.1.10.10,25,7.204.241.161,57406,TCP,125,0x0 ,116,***AP**F ,0x97B86EF9 ,0x53086774 ,0xFEBD ,32.0,3.0,11114588 430737 ,0,0,0
 Data sent on stream not accepting data  ,0,3,1573241126,10.1.10.10,25,7.204.241.161,57406,TCP,125,0x0 ,116,***AP**F ,0x97B86EF9 ,0x53086774 ,0xFEBD ,32.0,3.0,11114640 430737 ,0,0,0
 Data sent on stream not accepting data  ,0,3,1573241131,10.1.10.10,25,7.204.241.161,57406,TCP,125,0x0 ,116,***AP**F ,0x97B86EF9 ,0x53086774 ,0xFEBD ,32.0,3.0,11114692 430737 ,0,0,0
 Data sent on stream not accepting data  ,0,3,1573241136,10.1.10.10,25,7.204.241.161,57406,TCP,125,0x0 ,116,***AP**F ,0x97B86EF9 ,0x53086774 ,0xFEBD ,32.0,3.0,11114744 430737 ,0,0,0
 ET SCAN NMAP -f -sS  ,1,2,1573241142,10.2.199.239,61562,180.242.137.181,5222,TCP,38,0x0 ,44,******S* ,0xF7D028A7 ,0x0 ,0x800 ,24.0,1.0,0,1160,0,0
 ET SCAN NMAP -sS  ,1,2,1573241142,10.2.199.239,61562,180.242.137.181,5222,TCP,38,0x0 ,44,******S* ,0xF7D028A7 ,0x0 ,0x800 ,24.0,1.0,0,1160,0,0
 Data sent on stream not accepting data  ,0,3,1573241147,10.1.10.10,25,7.204.241.161,57406,TCP,125,0x0 ,116,***AP**F ,0x97B86EF9 ,0x53086774 ,0xFEBD ,32.0,3.0,11114848 430737 ,0,0,0
 Data sent on stream not accepting data  ,0,3,1573241167,10.1.10.10,25,7.204.241.161,57406,TCP,125,0x0 ,116,***AP**F ,0x97B86EF9 ,0x53086774 ,0xFEBD ,32.0,3.0,11115056 430737 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241193,10.1.60.203,50116,154.241.88.201,443,TCP,63,0x0 ,60,******S* ,0xC46C1EAF ,0x0 ,0xFFFF ,40.0,5.0,0,1460,3,53273572 0 
 TCP Timestamp is outside of PAWS window  ,0,3,1573241193,154.241.88.201,443,10.1.60.203,50116,TCP,64,0x0 ,60,***A**S* ,0xCAD0498E ,0xC46C1EB0 ,0x16A0 ,40.0,5.0,0,1460,6,72032210 53273572 
 TCP Timestamp is outside of PAWS window  ,0,3,1573241193,10.1.60.203,50116,154.241.88.201,443,TCP,63,0x0 ,52,***A**** ,0xC46C1EB0 ,0xCAD0498F ,0x2086 ,32.0,3.0,53273573 72032210 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241193,10.1.60.203,50116,154.241.88.201,443,TCP,63,0x0 ,188,***AP*** ,0xC46C1EB0 ,0xCAD0498F ,0x2086 ,32.0,3.0,53273578 72032210 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241193,154.241.88.201,443,10.1.60.203,50116,TCP,64,0x0 ,52,***A**** ,0xCAD0498F ,0xC46C1F38 ,0x6C ,32.0,3.0,72032215 53273578 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241193,154.241.88.201,443,10.1.60.203,50116,TCP,64,0x0 ,149,***AP*** ,0xCAD04F37 ,0xC46C1F38 ,0x6C ,32.0,3.0,72032217 53273578 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241193,10.1.60.203,50116,154.241.88.201,443,TCP,63,0x0 ,52,***A**** ,0xC46C1F38 ,0xCAD04F98 ,0x1FC5 ,32.0,3.0,53273590 72032217 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241193,10.1.60.203,50116,154.241.88.201,443,TCP,63,0x0 ,250,***AP*** ,0xC46C1F38 ,0xCAD04F98 ,0x2086 ,32.0,3.0,53273601 72032217 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241193,154.241.88.201,443,10.1.60.203,50116,TCP,64,0x0 ,111,***AP*** ,0xCAD04F98 ,0xC46C1FFE ,0x7C ,32.0,3.0,72032247 53273601 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241193,10.1.60.203,50116,154.241.88.201,443,TCP,63,0x0 ,238,***AP*** ,0xC46C1FFE ,0xCAD04FD3 ,0x2086 ,32.0,3.0,53273614 72032247 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241193,154.241.88.201,443,10.1.60.203,50116,TCP,64,0x0 ,1373,***AP*** ,0xCAD04FD3 ,0xC46C20B8 ,0x8D ,32.0,3.0,72032254 53273614 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241193,154.241.88.201,443,10.1.60.203,50116,TCP,64,0x0 ,89,***AP*** ,0xCAD054FC ,0xC46C20B8 ,0x8D ,32.0,3.0,72032254 53273614 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241193,154.241.88.201,443,10.1.60.203,50116,TCP,64,0x0 ,52,***A***F ,0xCAD05521 ,0xC46C20B8 ,0x8D ,32.0,3.0,72032254 53273614 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241193,10.1.60.203,50116,154.241.88.201,443,TCP,63,0x0 ,52,***A**** ,0xC46C20B8 ,0xCAD05521 ,0x1FDC ,32.0,3.0,53273622 72032254 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241193,10.1.60.203,50116,154.241.88.201,443,TCP,63,0x0 ,89,***AP*** ,0xC46C20B8 ,0xCAD05521 ,0x2086 ,32.0,3.0,53273622 72032254 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241193,10.1.60.203,50116,154.241.88.201,443,TCP,63,0x0 ,52,***A***F ,0xC46C20DD ,0xCAD05521 ,0x2086 ,32.0,3.0,53273622 72032254 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241193,154.241.88.201,443,10.1.60.203,50116,TCP,64,0x0 ,52,***A**** ,0xCAD05522 ,0xC46C20DE ,0x8D ,32.0,3.0,72032257 53273622 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241193,154.241.88.201,443,10.1.60.203,50116,TCP,64,0x0 ,52,***A***F ,0xCAD05521 ,0xC46C20DE ,0x8D ,32.0,3.0,72032462 53273622 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241193,10.1.60.203,50116,154.241.88.201,443,TCP,63,0x0 ,52,***A**** ,0xC46C20DE ,0xCAD05522 ,0x2085 ,32.0,3.0,53273826 72032462 ,0,0,0
 ET SCAN NMAP -f -sS  ,1,2,1573241276,10.2.199.239,50164,154.241.88.201,80,TCP,38,0x0 ,44,******S* ,0x532B8EB6 ,0x0 ,0x800 ,24.0,1.0,0,1160,0,0
 ET SCAN NMAP -sS  ,1,2,1573241276,10.2.199.239,50164,154.241.88.201,80,TCP,38,0x0 ,44,******S* ,0x532B8EB6 ,0x0 ,0x800 ,24.0,1.0,0,1160,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573241294,10.2.199.239,1174,154.241.88.201,80,TCP,125,0x0 ,52,***AP*** ,0xDA209356 ,0x28F0AAB0 ,0xFAF0 ,20.0,0.0,0,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573241304,10.2.199.239,1178,154.241.88.201,80,TCP,125,0x0 ,84,***AP*** ,0x5E2D1FCA ,0x320008A5 ,0xFAF0 ,20.0,0.0,0,0,0,0
 (http_inspect) BARE BYTE UNICODE ENCODING  ,0,3,1573241304,10.2.199.239,1178,154.241.88.201,80,TCP,125,0x0 ,84,***AP*** ,0x5E2D1FCA ,0x320008A5 ,0xFAF0 ,20.0,0.0,0,0,0,0
 ET WEB-MISC Poison Null Byte  ,1,2,1573241309,10.2.199.239,1182,154.241.88.201,80,TCP,125,0x0 ,72,***AP*** ,0x97D60DD5 ,0x3733937A ,0xFAF0 ,20.0,0.0,0,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241313,10.1.60.203,53590,154.241.88.201,443,TCP,63,0x0 ,60,******S* ,0x62388254 ,0x0 ,0xFFFF ,40.0,5.0,0,1460,3,53393445 0 
 TCP Timestamp is outside of PAWS window  ,0,3,1573241313,154.241.88.201,443,10.1.60.203,53590,TCP,64,0x0 ,60,***A**S* ,0x3ACC7F93 ,0x62388255 ,0x16A0 ,40.0,5.0,0,1460,6,72152302 53393445 
 TCP Timestamp is outside of PAWS window  ,0,3,1573241313,10.1.60.203,53590,154.241.88.201,443,TCP,63,0x0 ,52,***A**** ,0x62388255 ,0x3ACC7F94 ,0x2086 ,32.0,3.0,53393448 72152302 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241313,10.1.60.203,53590,154.241.88.201,443,TCP,63,0x0 ,188,***AP*** ,0x62388255 ,0x3ACC7F94 ,0x2086 ,32.0,3.0,53393451 72152302 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241313,154.241.88.201,443,10.1.60.203,53590,TCP,64,0x0 ,52,***A**** ,0x3ACC7F94 ,0x623882DD ,0x6C ,32.0,3.0,72152307 53393451 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241313,154.241.88.201,443,10.1.60.203,53590,TCP,64,0x0 ,149,***AP*** ,0x3ACC853C ,0x623882DD ,0x6C ,32.0,3.0,72152316 53393451 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241313,10.1.60.203,53590,154.241.88.201,443,TCP,63,0x0 ,52,***A**** ,0x623882DD ,0x3ACC859D ,0x1FC5 ,32.0,3.0,53393464 72152316 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241313,10.1.60.203,53590,154.241.88.201,443,TCP,63,0x0 ,250,***AP*** ,0x623882DD ,0x3ACC859D ,0x2086 ,32.0,3.0,53393473 72152316 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241313,154.241.88.201,443,10.1.60.203,53590,TCP,64,0x0 ,111,***AP*** ,0x3ACC859D ,0x623883A3 ,0x7C ,32.0,3.0,72152369 53393473 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241313,10.1.60.203,53590,154.241.88.201,443,TCP,63,0x0 ,238,***AP*** ,0x623883A3 ,0x3ACC85D8 ,0x2086 ,32.0,3.0,53393522 72152369 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241313,154.241.88.201,443,10.1.60.203,53590,TCP,64,0x0 ,1373,***AP*** ,0x3ACC85D8 ,0x6238845D ,0x8D ,32.0,3.0,72152380 53393522 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241313,154.241.88.201,443,10.1.60.203,53590,TCP,64,0x0 ,89,***AP*** ,0x3ACC8B01 ,0x6238845D ,0x8D ,32.0,3.0,72152381 53393522 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241313,154.241.88.201,443,10.1.60.203,53590,TCP,64,0x0 ,52,***A***F ,0x3ACC8B26 ,0x6238845D ,0x8D ,32.0,3.0,72152381 53393522 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241313,10.1.60.203,53590,154.241.88.201,443,TCP,63,0x0 ,52,***A**** ,0x6238845D ,0x3ACC8B26 ,0x1FF2 ,32.0,3.0,53393529 72152380 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241313,10.1.60.203,53590,154.241.88.201,443,TCP,63,0x0 ,89,***AP*** ,0x6238845D ,0x3ACC8B26 ,0x2086 ,32.0,3.0,53393529 72152380 ,0,0,0
 TCP Timestamp is outside of PAWS window  ,0,3,1573241313,10.1.60.203,53590,154.241.88.201,443,TCP,63,0x0 ,52,***A***F ,0x62388482 ,0x3ACC8B26 ,0x2086 ,32.0,3.0,53393529 72152380 ,0,0,0
